acc_frequency: 200Hz
output_frequency: unknown
acc_range: -4~4g
acc_switch: on
1731925979494813,27.777779,0.051440,-9.778466,-0.174658
1731925979499801,27.747585,0.058618,-9.794018,-0.168677
1731925979504789,27.747585,0.045459,-9.780859,-0.159106
1731925979509777,27.762682,0.043066,-9.780859,-0.157910
1731925979514766,27.762682,0.053833,-9.772485,-0.156714
1731925979519754,27.762682,0.055029,-9.785645,-0.161499
1731925979524742,27.762682,0.046655,-9.778466,-0.163892
1731925979529730,27.747585,0.044263,-9.777270,-0.173462
1731925979534719,27.777779,0.053833,-9.780859,-0.161499
1731925979539707,27.777779,0.051440,-9.779663,-0.156714
1731925979544695,27.792875,0.045459,-9.780859,-0.171069
1731925979549683,27.792875,0.047852,-9.780859,-0.171069
1731925979554672,27.807972,0.049048,-9.780859,-0.167480
1731925979559660,27.807972,0.053833,-9.786840,-0.159106
1731925979564648,27.807972,0.047852,-9.780859,-0.163892
1731925979569636,27.792875,0.041870,-9.776073,-0.161499
1731925979574625,27.777779,0.058618,-9.785645,-0.161499
1731925979579613,27.792875,0.046655,-9.772485,-0.155518
1731925979584601,27.777779,0.044263,-9.782055,-0.163892
1731925979589589,27.777779,0.052637,-9.794018,-0.163892
1731925979594578,27.777779,0.051440,-9.788036,-0.173462
1731925979599566,27.777779,0.047852,-9.783252,-0.171069
1731925979604554,27.777779,0.051440,-9.777270,-0.159106
1731925979609542,27.777779,0.041870,-9.786840,-0.160303
1731925979614531,27.777779,0.037085,-9.780859,-0.163892
1731925979619519,27.792875,0.050244,-9.776073,-0.159106
1731925979624507,27.792875,0.065796,-9.776073,-0.169873
1731925979629495,27.777779,0.047852,-9.785645,-0.163892
1731925979634484,27.807972,0.045459,-9.778466,-0.173462
1731925979639472,27.807972,0.056226,-9.779663,-0.167480
1731925979644460,27.807972,0.051440,-9.780859,-0.162695
1731925979649448,27.807972,0.047852,-9.764111,-0.149536
1731925979654438,27.807972,0.041870,-9.768896,-0.156714
1731925979659426,27.807972,0.050244,-9.788036,-0.160303
1731925979664414,27.807972,0.044263,-9.778466,-0.166284
1731925979669402,27.807972,0.044263,-9.773682,-0.167480
1731925979674391,27.777779,0.047852,-9.783252,-0.172266
1731925979679379,27.777779,0.050244,-9.772485,-0.160303
1731925979684367,27.792875,0.049048,-9.776073,-0.156714
1731925979689355,27.807972,0.049048,-9.778466,-0.165088
1731925979694344,27.792875,0.050244,-9.777270,-0.161499
1731925979699332,27.777779,0.046655,-9.782055,-0.162695
1731925979704320,27.777779,0.051440,-9.784448,-0.168677
1731925979709309,27.777779,0.053833,-9.785645,-0.156714
1731925979714297,27.792875,0.034692,-9.773682,-0.156714
1731925979719285,27.807972,0.046655,-9.783252,-0.162695
1731925979724273,27.807972,0.047852,-9.777270,-0.162695
1731925979729262,27.777779,0.039478,-9.777270,-0.161499
1731925979734250,27.777779,0.049048,-9.774878,-0.166284
1731925979739238,27.777779,0.058618,-9.776073,-0.161499
1731925979744226,27.777779,0.045459,-9.778466,-0.159106
1731925979749215,27.792875,0.046655,-9.788036,-0.159106
1731925979754203,27.807972,0.056226,-9.776073,-0.156714
1731925979759191,27.823067,0.052637,-9.778466,-0.157910
1731925979764179,27.823067,0.052637,-9.783252,-0.163892
1731925979769168,27.807972,0.044263,-9.778466,-0.159106
1731925979774156,27.792875,0.044263,-9.776073,-0.171069
1731925979779144,27.792875,0.052637,-9.776073,-0.172266
1731925979784132,27.792875,0.052637,-9.778466,-0.168677
1731925979789121,27.792875,0.049048,-9.790429,-0.167480
1731925979794109,27.792875,0.058618,-9.778466,-0.154321
1731925979799097,27.792875,0.044263,-9.780859,-0.156714
1731925979804085,27.792875,0.051440,-9.777270,-0.165088
1731925979809074,27.777779,0.052637,-9.783252,-0.162695
1731925979814062,27.777779,0.038281,-9.780859,-0.171069
1731925979819050,27.762682,0.041870,-9.776073,-0.172266
1731925979824038,27.762682,0.051440,-9.776073,-0.167480
1731925979829027,27.777779,0.049048,-9.780859,-0.157910
1731925979834015,27.777779,0.044263,-9.790429,-0.159106
1731925979839003,27.792875,0.047852,-9.779663,-0.156714
1731925979843991,27.777779,0.053833,-9.788036,-0.161499
1731925979848980,27.777779,0.050244,-9.788036,-0.168677
1731925979853968,27.792875,0.051440,-9.774878,-0.171069
1731925979858956,27.807972,0.049048,-9.776073,-0.166284
1731925979863944,27.792875,0.046655,-9.794018,-0.161499
1731925979868933,27.807972,0.053833,-9.776073,-0.159106
1731925979873921,27.807972,0.047852,-9.785645,-0.154321
1731925979878909,27.807972,0.051440,-9.773682,-0.161499
1731925979883897,27.807972,0.044263,-9.780859,-0.166284
1731925979888886,27.792875,0.039478,-9.778466,-0.161499
1731925979893874,27.777779,0.041870,-9.786840,-0.156714
1731925979898862,27.777779,0.055029,-9.778466,-0.150732
1731925979903850,27.777779,0.053833,-9.788036,-0.163892
1731925979908839,27.762682,0.034692,-9.790429,-0.153125
1731925979913827,27.762682,0.039478,-9.773682,-0.159106
1731925979918815,27.777779,0.056226,-9.780859,-0.163892
1731925979923803,27.777779,0.044263,-9.778466,-0.167480
1731925979928792,27.792875,0.034692,-9.780859,-0.157910
1731925979933780,27.792875,0.041870,-9.773682,-0.161499
1731925979938768,27.792875,0.063403,-9.788036,-0.168677
1731925979943756,27.792875,0.049048,-9.780859,-0.166284
1731925979948745,27.807972,0.041870,-9.779663,-0.163892
1731925979953733,27.807972,0.053833,-9.780859,-0.163892
1731925979958721,27.823067,0.052637,-9.776073,-0.171069
1731925979963710,27.807972,0.049048,-9.780859,-0.166284
1731925979968698,27.823067,0.049048,-9.785645,-0.150732
1731925979973686,27.838163,0.045459,-9.782055,-0.166284
1731925979978674,27.838163,0.053833,-9.780859,-0.168677
1731925979983663,27.807972,0.047852,-9.778466,-0.161499
1731925979988651,27.792875,0.028711,-9.780859,-0.154321
1731925979993639,27.777779,0.052637,-9.780859,-0.151929
1731925979998627,27.777779,0.065796,-9.784448,-0.163892
1731925980003616,27.777779,0.039478,-9.777270,-0.159106
1731925980008605,27.777779,0.041870,-9.790429,-0.163892
1731925980013593,27.777779,0.061011,-9.792822,-0.163892
1731925980018581,27.762682,0.051440,-9.790429,-0.166284
1731925980023570,27.777779,0.037085,-9.788036,-0.151929
1731925980028558,27.777779,0.056226,-9.782055,-0.161499
1731925980033546,27.777779,0.058618,-9.783252,-0.168677
1731925980038534,27.777779,0.050244,-9.778466,-0.166284
1731925980043523,27.777779,0.041870,-9.786840,-0.161499
1731925980048511,27.777779,0.043066,-9.779663,-0.162695
1731925980053499,27.777779,0.049048,-9.784448,-0.159106
1731925980058487,27.777779,0.045459,-9.789233,-0.163892
1731925980063476,27.777779,0.040674,-9.777270,-0.159106
1731925980068464,27.777779,0.055029,-9.778466,-0.166284
1731925980073452,27.777779,0.053833,-9.785645,-0.166284
1731925980078440,27.777779,0.043066,-9.771289,-0.166284
1731925980083429,27.777779,0.051440,-9.783252,-0.160303
1731925980088417,27.777779,0.068188,-9.788036,-0.162695
1731925980093405,27.777779,0.051440,-9.780859,-0.166284
1731925980098393,27.792875,0.043066,-9.772485,-0.147144
1731925980103382,27.792875,0.053833,-9.790429,-0.168677
1731925980108370,27.777779,0.055029,-9.788036,-0.186621
1731925980113358,27.777779,0.043066,-9.785645,-0.167480
1731925980118346,27.777779,0.040674,-9.777270,-0.159106
1731925980123335,27.792875,0.039478,-9.780859,-0.147144
1731925980128323,27.807972,0.051440,-9.785645,-0.160303
1731925980133311,27.777779,0.055029,-9.773682,-0.175854
1731925980138299,27.777779,0.034692,-9.778466,-0.183032
1731925980143288,27.777779,0.032300,-9.773682,-0.167480
1731925980148276,27.777779,0.061011,-9.795215,-0.161499
1731925980153264,27.777779,0.059814,-9.788036,-0.160303
1731925980158252,27.792875,0.037085,-9.766503,-0.147144
1731925980163241,27.807972,0.044263,-9.772485,-0.157910
1731925980168229,27.823067,0.055029,-9.780859,-0.190210
1731925980173217,27.807972,0.041870,-9.772485,-0.180640
1731925980178205,27.807972,0.029907,-9.772485,-0.162695
1731925980183194,27.807972,0.049048,-9.783252,-0.148340
1731925980188182,27.807972,0.068188,-9.786840,-0.166284
1731925980193170,27.792875,0.061011,-9.782055,-0.167480
1731925980198158,27.777779,0.029907,-9.780859,-0.163892
1731925980203147,27.777779,0.034692,-9.772485,-0.169873
1731925980208135,27.777779,0.049048,-9.779663,-0.175854
1731925980213123,27.792875,0.068188,-9.792822,-0.172266
1731925980218112,27.792875,0.041870,-9.784448,-0.154321
1731925980223100,27.777779,0.031104,-9.782055,-0.147144
1731925980228088,27.762682,0.062207,-9.788036,-0.151929
1731925980233076,27.762682,0.065796,-9.780859,-0.173462
1731925980238065,27.777779,0.040674,-9.783252,-0.179443
1731925980243053,27.762682,0.033496,-9.782055,-0.171069
1731925980248041,27.762682,0.062207,-9.785645,-0.166284
1731925980253029,27.762682,0.066992,-9.776073,-0.155518
1731925980258018,27.762682,0.044263,-9.780859,-0.148340
1731925980263006,27.762682,0.041870,-9.792822,-0.156714
1731925980267994,27.777779,0.058618,-9.788036,-0.173462
1731925980272982,27.777779,0.049048,-9.778466,-0.180640
1731925980277971,27.792875,0.038281,-9.776073,-0.172266
1731925980282959,27.792875,0.051440,-9.785645,-0.168677
1731925980287947,27.792875,0.052637,-9.791626,-0.160303
1731925980292935,27.777779,0.056226,-9.790429,-0.143555
1731925980297924,27.777779,0.047852,-9.790429,-0.154321
1731925980302912,27.777779,0.052637,-9.784448,-0.173462
1731925980307900,27.792875,0.055029,-9.797607,-0.178247
1731925980312888,27.792875,0.049048,-9.776073,-0.171069
1731925980317877,27.777779,0.043066,-9.773682,-0.160303
1731925980322865,27.792875,0.056226,-9.779663,-0.153125
1731925980327853,27.792875,0.058618,-9.786840,-0.159106
1731925980332841,27.792875,0.039478,-9.783252,-0.161499
1731925980337830,27.777779,0.046655,-9.778466,-0.168677
1731925980342818,27.762682,0.050244,-9.780859,-0.177051
1731925980347806,27.762682,0.049048,-9.779663,-0.174658
1731925980352794,27.747585,0.037085,-9.777270,-0.163892
1731925980357783,27.762682,0.056226,-9.777270,-0.154321
1731925980362771,27.777779,0.059814,-9.785645,-0.151929
1731925980367760,27.762682,0.041870,-9.779663,-0.154321
1731925980372748,27.762682,0.039478,-9.788036,-0.169873
1731925980377737,27.777779,0.049048,-9.785645,-0.180640
1731925980382725,27.777779,0.046655,-9.776073,-0.174658
1731925980387713,27.777779,0.039478,-9.777270,-0.159106
1731925980392701,27.777779,0.047852,-9.784448,-0.151929
1731925980397690,27.777779,0.046655,-9.788036,-0.160303
1731925980402678,27.777779,0.049048,-9.780859,-0.161499
1731925980407666,27.792875,0.052637,-9.774878,-0.165088
1731925980412654,27.792875,0.155518,-9.767700,-0.288306
1731925980417643,27.807972,-0.179443,-9.804785,0.039478
1731925980422631,27.792875,0.088525,-9.649267,-0.250024
1731925980427619,27.807972,0.306250,-10.044043,-0.227295
1731925980432607,27.807972,-0.112451,-9.545190,-0.023926
1731925980437596,27.792875,-0.041870,-9.918432,-0.294287
1731925980442584,27.792875,0.051440,-9.644482,-0.038281
1731925980447572,27.777779,0.245239,-9.975854,-0.309839
1731925980452560,27.792875,-0.102881,-9.616967,-0.159106
1731925980457549,27.777779,1.588672,-9.033178,-3.329272
1731925980462537,27.777779,5.175146,-10.995092,-9.216210
1731925980467525,27.777779,1.148438,-10.931689,-3.243140
1731925980472514,27.777779,-1.650879,-7.620361,-1.851855
1731925980477502,27.777779,-1.394873,-7.156201,-1.926025
1731925980482490,27.792875,-0.342139,-10.468725,-2.798120
1731925980487478,27.777779,0.512012,-12.385180,-0.218921
1731925980492467,27.807972,-1.860229,-7.810571,1.484595
1731925980497455,27.792875,-0.411523,-10.797705,0.257202
1731925980502443,27.807972,-1.014453,-9.961498,1.342236
1731925980507431,27.807972,-1.504932,-9.021215,1.525269
1731925980512420,27.807972,0.038281,-11.047729,1.745386
1731925980517408,27.792875,-0.703418,-9.125293,2.344727
1731925980522396,27.777779,0.084937,-9.919628,1.918848
1731925980527384,27.777779,0.843384,-10.310815,2.397363
